Country,FullName,CityName,OblName,City,lang_code
RU,Упорово,Упорово,TYU,Упорово,ru
RU,Управленческий,Управленческий,SAM,Управленческий,ru
RU,Уптар,Уптар,MAG,Уптар,ru
RU,Уптино,Уптино,BA,Уптино,ru
RU,Упша,Упша,ME,Упша,ru
RU,Ура-Губа,Ура-Губа,MUR,Ура-Губа,ru
RU,Ураево,Ураево,BEL,Ураево,ru
RU,Уразовка,Уразовка,NIZ,Уразовка,ru
RU,Уразово,Уразово,BEL,Уразово,ru
RU,Урай,Урай,KHM,Урай,ru
RU,Ураково,Ураково,BEL,Ураково,ru
RU,Урал,Урал,BA,Урал,ru
RU,Урал,Урал,KIA,Урал,ru
RU,Уралец,Уралец,SVE,Уралец,ru
RU,Уральск,Уральск,BA,Уральск,ru
RU,Уральский,Уральский,PER,Уральский,ru
RU,Уральский,Уральский,SVE,Уральский,ru
RU,Уральский,Уральский,UD,Уральский,ru
RU,Уральцевское,Уральцевское,KGN,Уральцевское,ru
RU,Ураново,Ураново,BA,Ураново,ru
RU,Урваново,Урваново,SVE,Урваново,ru
RU,Урвань,Урвань,KB,Урвань,ru
RU,Ургаза,Ургаза,BA,Ургаза,ru
RU,Ургал,Ургал,KHA,Ургал,ru
RU,Ургала,Ургала,BA,Ургала,ru
RU,Ургуш,Ургуш,BA,Ургуш,ru
RU,Урдома п.,Урдома п.,ARK,Урдома п.,ru
RU,Уренгой,Уренгой,YAN,Уренгой,ru
RU,Урено-Карлинское,Урено-Карлинское,ULY,Урено-Карлинское,ru
RU,Урень,Урень,NIZ,Урень,ru
RU,Уржум,Уржум,KIR,Уржум,ru
RU,Урзайбаш,Урзайбаш,BA,Урзайбаш,ru
RU,Урик,Урик,IRK,Урик,ru
RU,Уркан,Уркан,AMU,Уркан,ru
RU,Уркарах,Уркарах,DA,Уркарах,ru
RU,Урково,Урково,NIZ,Урково,ru
RU,Урлапово,Урлапово,ALT,Урлапово,ru
RU,Урма,Урма,DA,Урма,ru
RU,Урмаево,Урмаево,CU,Урмаево,ru
RU,Урман,Урман,BA,Урман,ru
RU,Урман-Асты,Урман-Асты,BA,Урман-Асты,ru
RU,Урман-Бишкадак,Урман-Бишкадак,BA,Урман-Бишкадак,ru
RU,Урманаево,Урманаево,BA,Урманаево,ru
RU,Урманаево,Урманаево,TA,Урманаево,ru
RU,Урмары,Урмары,CU,Урмары,ru
RU,Урметово,Урметово,BA,Урметово,ru
RU,Урняк,Урняк,BA,Урняк,ru
RU,Урожайное,Урожайное,ALT,Урожайное,ru
RU,Урожайное,Урожайное,CRI,Урожайное,ru
RU,Урожайное,Урожайное,STA,Урожайное,ru
RU,Урожайный,Урожайный,KDA,Урожайный,ru
RU,Урожайный,Урожайный,STA,Урожайный,ru
RU,Уром,Уром,UD,Уром,ru
RU,Урсала,Урсала,TA,Урсала,ru
RU,Урск,Урск,KEM,Урск,ru
RU,Уртакуль,Уртакуль,BA,Уртакуль,ru
RU,Урульга,Урульга,ZAB,Урульга,ru
RU,Урупский,Урупский,KDA,Урупский,ru
RU,Урус-Мартан,Урус-Мартан,CE,Урус-Мартан,ru
RU,Урусова,Урусова,SVE,Урусова,ru
RU,Урусово,Урусово,SAR,Урусово,ru
RU,Урусовская,Урусовская,VLG,Урусовская,ru
RU,Уруссу,Уруссу,TA,Уруссу,ru
RU,Урухская,Урухская,STA,Урухская,ru
RU,Уруша,Уруша,AMU,Уруша,ru
RU,Уршак,Уршак,BA,Уршак,ru
RU,Уршельский,Уршельский,VLA,Уршельский,ru
RU,Урывский,Урывский,ROS,Урывский,ru
RU,Урьяды,Урьяды,BA,Урьяды,ru
RU,Урюм,Урюм,ZAB,Урюм,ru
RU,Урюпинск,Урюпинск,VGG,Урюпинск,ru
RU,Усадище,Усадище,MOS,Усадище,ru
RU,Усады,Усады,MOS,Усады,ru
RU,Усады,Усады,TA,Усады,ru
RU,Усак-Кичу,Усак-Кичу,BA,Усак-Кичу,ru
RU,Усали,Усали,TA,Усали,ru
RU,Усалка,Усалка,TYU,Усалка,ru
RU,Усатова Балка,Усатова Балка,KDA,Усатова Балка,ru
RU,Усвяты,Усвяты,PSK,Усвяты,ru
RU,Усвятье,Усвятье,SMO,Усвятье,ru
RU,Усемикент,Усемикент,DA,Усемикент,ru
RU,Усениново,Усениново,SVE,Усениново,ru
RU,Усень-Ивановское,Усень-Ивановское,BA,Усень-Ивановское,ru
RU,Усинск,Усинск,KO,Усинск,ru
RU,Усинское,Усинское,SAM,Усинское,ru
RU,Усиша,Усиша,DA,Усиша,ru
RU,Ускуч,Ускуч,AL,Ускуч,ru
RU,Усланка,Усланка,KRS,Усланка,ru
RU,Усман-Ташлы,Усман-Ташлы,BA,Усман-Ташлы,ru
RU,Усманка,Усманка,KEM,Усманка,ru
RU,Усманова,Усманова,CHE,Усманова,ru
RU,Усмань,Усмань,LIP,Усмань,ru
RU,Усовка,Усовка,OMS,Усовка,ru
RU,Усово,Усово,MOS,Усово,ru
RU,Усово-Тупик,Усово-Тупик,MOS,Усово-Тупик,ru
RU,Усогорск,Усогорск,KO,Усогорск,ru
RU,Усола,Усола,ME,Усола,ru
RU,Усолье,Усолье,PER,Усолье,ru
RU,Усолье,Усолье,SAM,Усолье,ru
RU,Усолье-Сибирское,Усолье-Сибирское,IRK,Усолье-Сибирское,ru
RU,Успенка,Успенка,ALT,Успенка,ru
RU,Успенка,Успенка,AST,Успенка,ru
RU,Успенка,Успенка,BEL,Успенка,ru
RU,Успенка,Успенка,KIA,Успенка,ru
RU,Успенка,Успенка,KRS,Успенка,ru
RU,Успенка,Успенка,PER,Успенка,ru
RU,Успенка,Успенка,SAR,Успенка,ru
RU,Успенка,Успенка,TYU,Успенка,ru
RU,Успенка,Успенка,VGG,Успенка,ru
RU,Успенская,Успенская,KDA,Успенская,ru
RU,Успенская слобода,Успенская слобода,KOS,Успенская слобода,ru
RU,Успенский,Успенский,MOS,Успенский,ru
RU,Успенское,Успенское,KDA,Успенское,ru
RU,Успенское,Успенское,MOS,Успенское,ru
RU,Успенское,Успенское,NGR,Успенское,ru
RU,Успенское,Успенское,ORL,Успенское,ru
RU,Успенское,Успенское,SAK,Успенское,ru
RU,Уссурийск,Уссурийск,PRI,Уссурийск,ru
RU,Уста,Уста,NIZ,Уста,ru
RU,Устинка,Устинка,BEL,Устинка,ru
RU,Устиновка,Устиновка,MOS,Устиновка,ru
RU,Усть-Абакан,Усть-Абакан,KK,Усть-Абакан,ru
RU,Усть-Алексеево,Усть-Алексеево,VLG,Усть-Алексеево,ru
RU,Усть-Аскарлы,Усть-Аскарлы,KEM,Усть-Аскарлы,ru
RU,Усть-Багаряк,Усть-Багаряк,CHE,Усть-Багаряк,ru
RU,Усть-Бакчар,Усть-Бакчар,TOM,Усть-Бакчар,ru
RU,Усть-Балей,Усть-Балей,IRK,Усть-Балей,ru
RU,Усть-Баргузин,Усть-Баргузин,BU,Усть-Баргузин,ru
RU,Усть-Баяк,Усть-Баяк,SVE,Усть-Баяк,ru
RU,Усть-Белая,Усть-Белая,CHU,Усть-Белая,ru
RU,Усть-Большерецк,Усть-Большерецк,KAM,Усть-Большерецк,ru
RU,Усть-Брянь,Усть-Брянь,BU,Усть-Брянь,ru
RU,Усть-Бугалыш,Усть-Бугалыш,SVE,Усть-Бугалыш,ru
RU,Усть-Бузулукская,Усть-Бузулукская,VGG,Усть-Бузулукская,ru
RU,Усть-Вага,Усть-Вага,ARK,Усть-Вага,ru
RU,Усть-Волчиха,Усть-Волчиха,ALT,Усть-Волчиха,ru
RU,Усть-Вымь,Усть-Вымь,KO,Усть-Вымь,ru
RU,Усть-Грязнуха,Усть-Грязнуха,VGG,Усть-Грязнуха,ru
RU,Усть-Джегута,Усть-Джегута,KC,Усть-Джегута,ru
RU,Усть-Долыссы,Усть-Долыссы,PSK,Усть-Долыссы,ru
RU,Усть-Донецкий,Усть-Донецкий,ROS,Усть-Донецкий,ru
RU,Усть-Ерба,Усть-Ерба,KK,Усть-Ерба,ru
RU,Усть-Заостровка,Усть-Заостровка,OMS,Усть-Заостровка,ru
RU,Усть-Золиха,Усть-Золиха,SAR,Усть-Золиха,ru
RU,Усть-Ивановка,Усть-Ивановка,AMU,Усть-Ивановка,ru
RU,Усть-Ижора,Усть-Ижора,SPE,Усть-Ижора,ru
RU,Усть-Илимск,Усть-Илимск,IRK,Усть-Илимск,ru
RU,Усть-Ишим,Усть-Ишим,OMS,Усть-Ишим,ru
RU,Усть-Кабырза,Усть-Кабырза,KEM,Усть-Кабырза,ru
RU,Усть-Када,Усть-Када,IRK,Усть-Када,ru
RU,Усть-Калманка,Усть-Калманка,ALT,Усть-Калманка,ru
RU,Усть-Каменка,Усть-Каменка,NVS,Усть-Каменка,ru
RU,Усть-Камчатск,Усть-Камчатск,KAM,Усть-Камчатск,ru
RU,Усть-Камышта,Усть-Камышта,KK,Усть-Камышта,ru
RU,Усть-Кан,Усть-Кан,AL,Усть-Кан,ru
RU,Усть-Кара,Усть-Кара,NEN,Усть-Кара,ru
RU,Усть-Катав,Усть-Катав,CHE,Усть-Катав,ru
RU,Усть-Качка,Усть-Качка,PER,Усть-Качка,ru
RU,Усть-кемь,Усть-кемь,KIA,Усть-кемь,ru
RU,Усть-Кинельский,Усть-Кинельский,SAM,Усть-Кинельский,ru
RU,Усть-Киран,Усть-Киран,BU,Усть-Киран,ru
RU,Усть-Кишерть,Усть-Кишерть,PER,Усть-Кишерть,ru
RU,Усть-Козлуха,Усть-Козлуха,ALT,Усть-Козлуха,ru
RU,Усть-Кокса,Усть-Кокса,AL,Усть-Кокса,ru
RU,Усть-Куда,Усть-Куда,IRK,Усть-Куда,ru
RU,Усть-Куйга,Усть-Куйга,SA,Усть-Куйга,ru
RU,Усть-Кулом,Усть-Кулом,KO,Усть-Кулом,ru
RU,Усть-Курдюм,Усть-Курдюм,SAR,Усть-Курдюм,ru
RU,Усть-Кут,Усть-Кут,IRK,Усть-Кут,ru
RU,Усть-Лабинск,Усть-Лабинск,KDA,Усть-Лабинск,ru
RU,Усть-Ламенка,Усть-Ламенка,TYU,Усть-Ламенка,ru
RU,Усть-Луга,Усть-Луга,LEN,Усть-Луга,ru
RU,Усть-Лэкчим,Усть-Лэкчим,KO,Усть-Лэкчим,ru
RU,Усть-Люга,Усть-Люга,KIR,Усть-Люга,ru
RU,Усть-Манчаж,Усть-Манчаж,SVE,Усть-Манчаж,ru
RU,Усть-Мая,Усть-Мая,SA,Усть-Мая,ru
RU,Усть-Муны,Усть-Муны,AL,Усть-Муны,ru
RU,Усть-Муравлянка,Усть-Муравлянка,VOR,Усть-Муравлянка,ru
RU,Усть-Невинский,Усть-Невинский,STA,Усть-Невинский,ru
RU,Усть-Нем,Усть-Нем,KO,Усть-Нем,ru
RU,Усть-Нера,Усть-Нера,SA,Усть-Нера,ru
RU,Усть-Ницинское,Усть-Ницинское,SVE,Усть-Ницинское,ru
RU,Усть-Нюкжа,Усть-Нюкжа,AMU,Усть-Нюкжа,ru
RU,Усть-Омчуг,Усть-Омчуг,MAG,Усть-Омчуг,ru
RU,Усть-Ордынский,Усть-Ордынский,IRK,Усть-Ордынский,ru
RU,Усть-Паденьга,Усть-Паденьга,ARK,Усть-Паденьга,ru
RU,Усть-Порозиха,Усть-Порозиха,ALT,Усть-Порозиха,ru
RU,Усть-Салдыбаш,Усть-Салдыбаш,BA,Усть-Салдыбаш,ru
RU,Усть-Сахрайский,Усть-Сахрайский,AD,Усть-Сахрайский,ru
RU,Усть-Сема,Усть-Сема,AL,Усть-Сема,ru
RU,Усть-Славянка,Усть-Славянка,LEN,Усть-Славянка,ru
RU,Усть-Тарка,Усть-Тарка,NVS,Усть-Тарка,ru
RU,Усть-Уда,Усть-Уда,IRK,Усть-Уда,ru
RU,Усть-Уйское,Усть-Уйское,KGN,Усть-Уйское,ru
RU,Усть-Утка,Усть-Утка,SVE,Усть-Утка,ru
RU,Усть-Утяк,Усть-Утяк,KGN,Усть-Утяк,ru
RU,Усть-Хайрюзово,Усть-Хайрюзово,KAM,Усть-Хайрюзово,ru
RU,Усть-Хмелевка,Усть-Хмелевка,KEM,Усть-Хмелевка,ru
RU,Усть-Хоперская,Усть-Хоперская,VGG,Усть-Хоперская,ru
RU,Усть-Цильма,Усть-Цильма,KO,Усть-Цильма,ru
RU,Усть-Чарышская Пристань,Усть-Чарышская Пристань,ALT,Усть-Чарышская Пристань,ru
RU,Усть-Черная,Усть-Черная,PER,Усть-Черная,ru
RU,Усть-Чуль,Усть-Чуль,KK,Усть-Чуль,ru
RU,Усть-Элегест,Усть-Элегест,TY,Усть-Элегест,ru
RU,Усть-Юган,Усть-Юган,KHM,Усть-Юган,ru
RU,Усть-Югуш,Усть-Югуш,SVE,Усть-Югуш,ru
RU,Устье,Устье,MOS,Устье,ru
RU,Устье,Устье,RYA,Устье,ru
RU,Устье,Устье,TAM,Устье,ru
RU,Устье,Устье,VOR,Устье,ru
RU,Устье-Кубинское,Устье-Кубинское,VLG,Устье-Кубинское,ru
RU,Устьевое,Устьевое,KAM,Устьевое,ru
RU,Устьинский,Устьинский,TAM,Устьинский,ru
RU,Устьянка,Устьянка,ALT,Устьянка,ru
RU,Устюжна,Устюжна,VLG,Устюжна,ru
RU,Усун-Кюель,Усун-Кюель,SA,Усун-Кюель,ru
RU,Уська-Орочская,Уська-Орочская,KHA,Уська-Орочская,ru
RU,Усятское,Усятское,ALT,Усятское,ru
RU,Ут Сала,Ут Сала,KL,Ут Сала,ru
RU,Утан,Утан,ZAB,Утан,ru
RU,Уташ,Уташ,KDA,Уташ,ru
RU,Утевка,Утевка,SAM,Утевка,ru
RU,Утес,Утес,CRI,Утес,ru
RU,Утешево,Утешево,TYU,Утешево,ru
RU,Утичье,Утичье,OMS,Утичье,ru
RU,Уткино,Уткино,LIP,Уткино,ru
RU,Утманово,Утманово,KIR,Утманово,ru
RU,Уторгош,Уторгош,NGR,Уторгош,ru
RU,Уточка,Уточка,BEL,Уточка,ru
RU,Утулик,Утулик,IRK,Утулик,ru
RU,Утяшево,Утяшево,TYU,Утяшево,ru
RU,Уфа,Уфа,BA,Уфа,ru
RU,Уфа-Шигири,Уфа-Шигири,SVE,Уфа-Шигири,ru
RU,Уфимский,Уфимский,BA,Уфимский,ru
RU,Уфимский,Уфимский,SVE,Уфимский,ru
RU,Уховский,Уховский,IRK,Уховский,ru
RU,Ухолово,Ухолово,RYA,Ухолово,ru
RU,Ухорское,Ухорское,RYA,Ухорское,ru
RU,Ухта,Ухта,KO,Ухта,ru
RU,Ухтомский,Ухтомский,MOW,Ухтомский,ru
RU,Ухтуй,Ухтуй,IRK,Ухтуй,ru
RU,Учалы,Учалы,BA,Учалы,ru
RU,Участок № 26,Участок № 26,VOR,Участок № 26,ru
RU,Учебное,Учебное,CRI,Учебное,ru
RU,Учебное,Учебное,KB,Учебное,ru
RU,Учебное Лесничество,Учебное Лесничество,AD,Учебное Лесничество,ru
RU,Учкекен,Учкекен,KC,Учкекен,ru
RU,Учкент,Учкент,DA,Учкент,ru
RU,Учхоз,Учхоз,KGN,Учхоз,ru
RU,Учхоз,Учхоз,ORE,Учхоз,ru
RU,Учхоз,Учхоз,VGG,Учхоз,ru
RU,Ушаки,Ушаки,LEN,Ушаки,ru
RU,Ушакова,Ушакова,TYU,Ушакова,ru
RU,Ушаковка,Ушаковка,AST,Ушаковка,ru
RU,Ушаковка,Ушаковка,BEL,Ушаковка,ru
RU,Ушаково,Ушаково,BEL,Ушаково,ru
RU,Ушаково,Ушаково,KGD,Ушаково,ru
RU,Ушаково,Ушаково,MOS,Ушаково,ru
RU,Ушаково,Ушаково,NIZ,Ушаково,ru
RU,Ушаково,Ушаково,PSK,Ушаково,ru
RU,Ушаково,Ушаково,TYU,Ушаково,ru
RU,Ушаковское,Ушаковское,KGN,Ушаковское,ru
RU,Ушково,Ушково,SPE,Ушково,ru
RU,Ушумун,Ушумун,AMU,Ушумун,ru
RU,Ушья,Ушья,KHM,Ушья,ru
RU,Ущевицы,Ущевицы,LEN,Ущевицы,ru
RU,Ущерпье,Ущерпье,BRY,Ущерпье,ru
RU,Ущицы,Ущицы,PSK,Ущицы,ru
RU,Уютное,Уютное,CRI,Уютное,ru
RU,Уютное,Уютное,VOR,Уютное,ru
RU,Уютный,Уютный,ROS,Уютный,ru
RU,Уя,Уя,KR,Уя,ru
RU,Уяр,Уяр,KIA,Уяр,ru
RU,Фабрика им 1 мая,Фабрика им 1 мая,MOS,Фабрика им 1 мая,ru
RU,Фабрики им 1 Мая,Фабрики им 1 Мая,MOS,Фабрики им 1 Мая,ru
RU,Фабрики им. Войкова,Фабрики им. Войкова,VLA,Фабрики им. Войкова,ru
RU,Фабричное,Фабричное,SVE,Фабричное,ru
RU,Фабричный,Фабричный,PRI,Фабричный,ru
RU,Фадеево,Фадеево,KDA,Фадеево,ru
RU,Фадеево,Фадеево,KOS,Фадеево,ru
RU,Фадюшина,Фадюшина,SVE,Фадюшина,ru
RU,Фадюшино,Фадюшино,KGN,Фадюшино,ru
RU,Факел,Факел,UD,Факел,ru
RU,Факовка,Факовка,BEL,Факовка,ru
RU,Фаленки,Фаленки,KIR,Фаленки,ru
RU,Фалилеево,Фалилеево,LEN,Фалилеево,ru
RU,Фалина,Фалина,SVE,Фалина,ru
RU,Фарафонтьевская,Фарафонтьевская,YAN,Фарафонтьевская,ru
RU,Фарсовый,Фарсовый,AD,Фарсовый,ru
RU,Фастов,Фастов,BEL,Фастов,ru
RU,Фастовецкая,Фастовецкая,KDA,Фастовецкая,ru
RU,Фатеж,Фатеж,KRS,Фатеж,ru
RU,Фатьянка,Фатьянка,KOS,Фатьянка,ru
RU,Фаустово,Фаустово,MOS,Фаустово,ru
RU,Фащевка,Фащевка,LIP,Фащевка,ru
RU,Февральск,Февральск,AMU,Февральск,ru
RU,Федиково,Федиково,KOS,Федиково,ru
RU,Федино,Федино,MOS,Федино,ru
RU,Федино,Федино,SVE,Федино,ru
RU,Федово,Федово,ARK,Федово,ru
RU,Федоренков,Федоренков,BEL,Федоренков,ru
RU,Федорково,Федорково,NGR,Федорково,ru
RU,Федоровка,Федоровка,AST,Федоровка,ru
RU,Федоровка,Федоровка,BA,Федоровка,ru
RU,Федоровка,Федоровка,ORE,Федоровка,ru
RU,Федоровка,Федоровка,SAM,Федоровка,ru
RU,Федоровка,Федоровка,TVE,Федоровка,ru
RU,Федоровка,Федоровка,CRI,Федоровка,ru
RU,Федоровка,Федоровка,ORL,Федоровка,ru
RU,Федоровка,Федоровка,TUL,Федоровка,ru
RU,Федоровская,Федоровская,KDA,Федоровская,ru
RU,Федоровский,Федоровский,KHM,Федоровский,ru
RU,Федоровское,Федоровское,LEN,Федоровское,ru
RU,Федоровское,Федоровское,MOS,Федоровское,ru
RU,Федоровское,Федоровское,TA,Федоровское,ru
RU,Федоровское,Федоровское,VLA,Федоровское,ru
RU,Федорцово,Федорцово,MOS,Федорцово,ru
RU,Федосеевка,Федосеевка,BEL,Федосеевка,ru
RU,Федосеевка,Федосеевка,ROS,Федосеевка,ru
RU,Федосейкин,Федосейкин,BEL,Федосейкин,ru
RU,Федосиха,Федосиха,NVS,Федосиха,ru
RU,Федоскино,Федоскино,MOS,Федоскино,ru
RU,Федосьевка,Федосьевка,PRI,Федосьевка,ru
RU,Федосьино,Федосьино,VLA,Федосьино,ru
RU,Федотовка,Федотовка,KDA,Федотовка,ru
RU,Федотово,Федотово,VLG,Федотово,ru
RU,Федурино,Федурино,NIZ,Федурино,ru
RU,Федурново,Федурново,MOS,Федурново,ru
RU,Федчевка,Федчевка,BEL,Федчевка,ru
RU,Федьковка,Федьковка,SVE,Федьковка,ru
RU,Федюково,Федюково,MOS,Федюково,ru
RU,Федяково,Федяково,NIZ,Федяково,ru
RU,Фенево,Фенево,PSK,Фенево,ru
RU,Фенино,Фенино,MOS,Фенино,ru
RU,Фенино,Фенино,MOW,Фенино,ru
RU,Феодосия,Феодосия,CRI,Феодосия,ru
RU,Ферапонтово,Ферапонтово,VLG,Ферапонтово,ru
RU,Ферзиково,Ферзиково,KLU,Ферзиково,ru
RU,Ферма,Ферма,MOS,Ферма,ru
RU,Ферма,Ферма,PER,Ферма,ru
RU,Ферсманово,Ферсманово,CRI,Ферсманово,ru
RU,Фершампенуаз,Фершампенуаз,CHE,Фершампенуаз,ru
RU,Фетинино,Фетинино,VLA,Фетинино,ru
RU,Филатовка,Филатовка,CRI,Филатовка,ru
RU,Филатовское,Филатовское,SVE,Филатовское,ru
RU,Филимонки,Филимонки,MOW,Филимонки,ru
RU,Филимоново,Филимоново,CHE,Филимоново,ru
RU,Филимоново,Филимоново,KIA,Филимоново,ru
RU,Филина,Филина,SVE,Филина,ru
RU,Филино,Филино,IVA,Филино,ru
RU,Филино,Филино,MOW,Филино,ru
RU,Филинское,Филинское,NIZ,Филинское,ru
RU,Филиповка,Филиповка,PER,Филиповка,ru
RU,Филиппково,Филиппково,TVE,Филиппково,ru
RU,Филиппово,Филиппово,BEL,Филиппово,ru
RU,Филиппово,Филиппово,KIR,Филиппово,ru
RU,Филиппово,Филиппово,NVS,Филиппово,ru
RU,Филипповское,Филипповское,VLA,Филипповское,ru
RU,Филипцево,Филипцево,KOS,Филипцево,ru
RU,Филькино,Филькино,BEL,Филькино,ru
RU,Филькино,Филькино,SVE,Филькино,ru
RU,Фирово,Фирово,TVE,Фирово,ru
RU,Фироновка,Фироновка,BEL,Фироновка,ru
RU,Фирсановка,Фирсановка,MOS,Фирсановка,ru
RU,Фирсово,Фирсово,ALT,Фирсово,ru
RU,Фищево,Фищево,BEL,Фищево,ru
RU,Флюговка,Флюговка,BEL,Флюговка,ru
RU,Фокино,Фокино,BRY,Фокино,ru
RU,Фокино,Фокино,PRI,Фокино,ru
RU,Фомин,Фомин,ROS,Фомин,ru
RU,Фомина,Фомина,BEL,Фомина,ru
RU,Фомина,Фомина,SVE,Фомина,ru
RU,Фомино,Фомино,SVE,Фомино,ru
RU,Фоминский,Фоминский,ARK,Фоминский,ru
RU,Фоминское,Фоминское,MOW,Фоминское,ru
RU,Фоминское,Фоминское,YAR,Фоминское,ru
RU,Фонталовская,Фонталовская,KDA,Фонталовская,ru
RU,Фонтаны,Фонтаны,CRI,Фонтаны,ru
RU,Форносово,Форносово,LEN,Форносово,ru
RU,Форос,Форос,CRI,Форос,ru
RU,Форпост,Форпост,OMS,Форпост,ru
RU,Форштадт,Форштадт,CHE,Форштадт,ru
RU,Фосфорит,Фосфорит,LEN,Фосфорит,ru
RU,Фотьево,Фотьево,PSK,Фотьево,ru
RU,Фощеватово,Фощеватово,BEL,Фощеватово,ru
RU,Фощеватое,Фощеватое,BEL,Фощеватое,ru
RU,Фощеватый,Фощеватый,BEL,Фощеватый,ru
RU,Фрол,Фрол,VLG,Фрол,ru
RU,Фролищи,Фролищи,NIZ,Фролищи,ru
RU,Фролов,Фролов,ROS,Фролов,ru
RU,Фроловка,Фроловка,PRI,Фроловка,ru
RU,Фролово,Фролово,RYA,Фролово,ru
RU,Фролово,Фролово,VGG,Фролово,ru
RU,Фроловское,Фроловское,MOS,Фроловское,ru
RU,Фролы,Фролы,PER,Фролы,ru
RU,Фронтовое,Фронтовое,CRI,Фронтовое,ru
RU,Фруктовая,Фруктовая,MOS,Фруктовая,ru
RU,Фруктовое,Фруктовое,CRI,Фруктовое,ru
RU,Фрунзе,Фрунзе,CRI,Фрунзе,ru
RU,Фрязево,Фрязево,MOS,Фрязево,ru
RU,Фрязино,Фрязино,MOS,Фрязино,ru
RU,Фряново,Фряново,MOS,Фряново,ru
RU,Фунтово,Фунтово,AST,Фунтово,ru
RU,Фуньково,Фуньково,MOS,Фуньково,ru
RU,Фурманов,Фурманов,IVA,Фурманов,ru
RU,Фурмановка,Фурмановка,CRI,Фурмановка,ru
RU,Фурмановка,Фурмановка,KGD,Фурмановка,ru
RU,Фурманово,Фурманово,KGD,Фурманово,ru
RU,Фыркал,Фыркал,KK,Фыркал,ru
RU,Хаапалампи,Хаапалампи,KR,Хаапалампи,ru
RU,Хабаровск,Хабаровск,KHA,Хабаровск,ru
RU,Хабаровск-43,Хабаровск-43,KHA,Хабаровск-43,ru
RU,Хабаровск-47,Хабаровск-47,KHA,Хабаровск-47,ru
RU,Хабарчиха,Хабарчиха,SVE,Хабарчиха,ru
RU,Хабары,Хабары,ALT,Хабары,ru
RU,Хабез,Хабез,KC,Хабез,ru
RU,Хабль,Хабль,KDA,Хабль,ru
RU,Хада-Булак,Хада-Булак,ZAB,Хада-Булак,ru
RU,Хаджалмахи,Хаджалмахи,DA,Хаджалмахи,ru
RU,Хаджико,Хаджико,KDA,Хаджико,ru
RU,Хадыженск,Хадыженск,KDA,Хадыженск,ru
RU,Хазар,Хазар,DA,Хазар,ru
RU,Хаилино,Хаилино,KAM,Хаилино,ru
RU,Хакодзь,Хакодзь,AD,Хакодзь,ru
RU,Хакуринохабль,Хакуринохабль,AD,Хакуринохабль,ru
RU,Халатырка,Халатырка,KAM,Халатырка,ru
RU,Халдеево,Халдеево,TOM,Халдеево,ru
RU,Халезово,Халезово,KOS,Халезово,ru
RU,Халилово,Халилово,BA,Халилово,ru
RU,Халилово,Халилово,ORE,Халилово,ru
RU,Халимбек-Аул,Халимбек-Аул,DA,Халимбек-Аул,ru
RU,Халино,Халино,KRS,Халино,ru
RU,Халипино,Халипино,KOS,Халипино,ru
RU,Халитово,Халитово,CHE,Халитово,ru
RU,Халкидон,Халкидон,PRI,Халкидон,ru
RU,Хальгасо,Хальгасо,KHA,Хальгасо,ru
RU,Халясавэй,Халясавэй,YAN,Халясавэй,ru
RU,Хамавюрт,Хамавюрт,DA,Хамавюрт,ru
RU,Хамидие,Хамидие,KB,Хамидие,ru
RU,Хамкетинская,Хамкетинская,KDA,Хамкетинская,ru
RU,Хамышки,Хамышки,AD,Хамышки,ru
RU,Хандагайты,Хандагайты,TY,Хандагайты,ru
RU,Хандыга,Хандыга,SA,Хандыга,ru
RU,Хани,Хани,SA,Хани,ru
RU,Ханино,Ханино,TUL,Ханино,ru
RU,Ханкала,Ханкала,CE,Ханкала,ru
RU,Ханская,Ханская,AD,Ханская,ru
RU,Ханты-Мансийск,Ханты-Мансийск,KHM,Ханты-Мансийск,ru
RU,Ханымей,Ханымей,YAN,Ханымей,ru
RU,Хапиловка,Хапиловка,BEL,Хапиловка,ru
RU,Хапо-Ое,Хапо-Ое,LEN,Хапо-Ое,ru
RU,Хапры,Хапры,ROS,Хапры,ru
RU,Хаптагай,Хаптагай,SA,Хаптагай,ru
RU,Харабали,Харабали,AST,Харабали,ru
RU,Харайгун,Харайгун,IRK,Харайгун,ru
RU,Харанор,Харанор,ZAB,Харанор,ru
RU,Харатирген,Харатирген,IRK,Харатирген,ru
RU,Харбала 1-я,Харбала 1-я,SA,Харбала 1-я,ru
RU,Харбала 2-я,Харбала 2-я,SA,Харбала 2-я,ru
RU,Хардиково,Хардиково,ORL,Хардиково,ru
RU,Хареты,Хареты,IRK,Хареты,ru
RU,Харик,Харик,IRK,Харик,ru
RU,Харино,Харино,KOS,Харино,ru
RU,Харино,Харино,OMS,Харино,ru
RU,Харитоновка,Харитоновка,CRI,Харитоновка,ru
RU,Харитоново,Харитоново,LEN,Харитоново,ru
RU,Харламово,Харламово,OMS,Харламово,ru
RU,Харланиха-2,Харланиха-2,MOS,Харланиха-2,ru
RU,Харловское,Харловское,SVE,Харловское,ru
RU,Харовск,Харовск,VLG,Харовск,ru
RU,Харп,Харп,YAN,Харп,ru
RU,Харпичан,Харпичан,KHA,Харпичан,ru
RU,Харсаим,Харсаим,YAN,Харсаим,ru
RU,Харсеев,Харсеев,ROS,Харсеев,ru
RU,Харута,Харута,NEN,Харута,ru
